ID;NUMCENS;Ejercicio;Fecha_Alta_Baja;Estado
192214;417;2015;2014-5-15;Alta
192215;419;2015;2014-5-15;Alta
192216;420;2015;2014-5-15;Alta
192217;421;2015;2014-5-15;Alta
192218;423;2015;2014-5-15;Alta
192225;435;2015;2014-4-01;Baja
192226;436;2015;2014-5-15;Alta
192232;445;2015;2014-5-15;Alta
192241;458;2015;2014-4-01;Baja
192245;465;2015;2014-4-01;Baja
192248;470;2015;2014-4-01;Baja
192267;512;2015;2014-4-01;Baja
192269;519;2015;2014-4-01;Baja
192270;526;2015;2014-5-15;Alta
192271;529;2015;2014-4-01;Baja
192272;531;2015;2014-5-15;Alta
192273;532;2015;2014-5-15;Alta
192277;537;2015;2014-4-01;Baja
192289;555;2015;2014-5-15;Alta
192292;559;2015;2014-5-15;Alta
192318;595;2015;2014-4-01;Baja
192322;601;2015;2014-4-01;Baja
192327;606;2015;2014-4-01;Baja
192339;620;2015;2014-4-01;Baja
192348;629;2015;2014-5-15;Alta
192349;630;2015;2014-5-15;Alta
192350;631;2015;2014-5-15;Alta
192374;664;2015;2014-4-01;Baja
192407;702;2015;2014-5-15;Alta
192419;1;2016;2015-5-15;Alta
192420;2;2016;2015-5-15;Alta
192423;5;2016;2015-5-15;Alta
192424;7;2016;2015-5-15;Alta
192425;8;2016;2015-5-15;Alta
192426;9;2016;2015-5-15;Alta
192427;10;2016;2015-5-15;Alta
192428;11;2016;2015-5-15;Alta
192429;12;2016;2015-5-15;Alta
192431;14;2016;2015-5-15;Alta
192432;15;2016;2015-5-15;Alta
192433;16;2016;2015-5-15;Alta
192436;21;2016;2015-5-15;Alta
192437;22;2016;2015-5-15;Alta
192438;23;2016;2015-5-15;Alta
192441;26;2016;2015-5-15;Alta
192442;27;2016;2015-5-15;Alta
192443;28;2016;2015-5-15;Alta
192444;31;2016;2015-5-15;Alta
192445;32;2016;2015-5-15;Alta
192446;33;2016;2015-5-15;Alta
192447;34;2016;2015-5-15;Alta
192448;35;2016;2015-5-15;Alta
192449;36;2016;2015-5-15;Alta
192450;37;2016;2015-5-15;Alta
192451;38;2016;2015-5-15;Alta
192452;39;2016;2015-5-15;Alta
192453;41;2016;2015-5-15;Alta
192454;42;2016;2015-5-15;Alta
192456;44;2016;2015-5-15;Alta
192457;45;2016;2015-5-15;Alta
192458;46;2016;2015-5-15;Alta
192459;47;2016;2015-5-15;Alta
192460;48;2016;2015-5-15;Alta
192461;50;2016;2015-5-15;Alta
192462;51;2016;2015-5-15;Alta
192463;52;2016;2015-5-15;Alta
192464;53;2016;2015-5-15;Alta
192466;55;2016;2015-5-15;Alta
192467;56;2016;2015-4-01;Baja
192468;57;2016;2015-4-01;Baja
192469;58;2016;2015-5-15;Alta
192470;59;2016;2015-5-15;Alta
192471;60;2016;2015-5-15;Alta
192473;63;2016;2015-5-15;Alta
192474;64;2016;2015-5-15;Alta
192475;67;2016;2015-5-15;Alta
192476;70;2016;2015-5-15;Alta
192478;74;2016;2015-5-15;Alta
192479;76;2016;2015-5-15;Alta
192481;79;2016;2015-5-15;Alta
192484;82;2016;2015-5-15;Alta
192486;86;2016;2015-5-15;Alta
192487;87;2016;2015-5-15;Alta
192488;88;2016;2015-4-01;Baja
192491;92;2016;2015-5-15;Alta
192492;93;2016;2015-5-15;Alta
192493;94;2016;2015-5-15;Alta
192495;96;2016;2015-5-15;Alta
192496;97;2016;2015-5-15;Alta
192497;100;2016;2015-5-15;Alta
192498;103;2016;2015-5-15;Alta
192499;104;2016;2015-4-01;Baja
192500;105;2016;2015-5-15;Alta
192502;108;2016;2015-5-15;Alta
192503;109;2016;2015-5-15;Alta
192504;112;2016;2015-5-15;Alta
192506;114;2016;2015-5-15;Alta
192508;117;2016;2015-5-15;Alta
192509;119;2016;2015-5-15;Alta
192512;122;2016;2015-5-15;Alta
192514;126;2016;2015-5-15;Alta
192515;127;2016;2015-5-15;Alta
192517;129;2016;2015-5-15;Alta
192518;130;2016;2015-5-15;Alta
192519;131;2016;2015-4-01;Baja
192520;132;2016;2015-5-15;Alta
192521;133;2016;2015-5-15;Alta
192522;134;2016;2015-5-15;Alta
192523;135;2016;2015-5-15;Alta
192524;136;2016;2015-5-15;Alta
192525;137;2016;2015-5-15;Alta
192526;138;2016;2015-5-15;Alta
192527;141;2016;2015-5-15;Alta
192528;142;2016;2015-5-15;Alta
192529;144;2016;2015-5-15;Alta
192530;147;2016;2015-5-15;Alta
192532;150;2016;2015-5-15;Alta
192533;151;2016;2015-5-15;Alta
192535;153;2016;2015-5-15;Alta
192536;154;2016;2015-5-15;Alta
192537;158;2016;2015-5-15;Alta
192538;159;2016;2015-5-15;Alta
192539;160;2016;2015-5-15;Alta
192540;161;2016;2015-5-15;Alta
192542;164;2016;2015-5-15;Alta
192543;165;2016;2015-5-15;Alta
192546;174;2016;2015-5-15;Alta
192547;175;2016;2015-5-15;Alta
192548;176;2016;2015-5-15;Alta
192549;177;2016;2015-5-15;Alta
192551;181;2016;2015-5-15;Alta
192552;182;2016;2015-5-15;Alta
192553;183;2016;2015-5-15;Alta
192555;186;2016;2015-5-15;Alta
192556;187;2016;2015-5-15;Alta
192557;189;2016;2015-5-15;Alta
192558;192;2016;2015-5-15;Alta
192559;193;2016;2015-5-15;Alta
192560;194;2016;2015-4-01;Baja
192562;197;2016;2015-5-15;Alta
192563;199;2016;2015-5-15;Alta
192564;200;2016;2015-5-15;Alta
192565;201;2016;2015-5-15;Alta
192566;202;2016;2015-5-15;Alta
192567;203;2016;2015-5-15;Alta
192568;207;2016;2015-5-15;Alta
192572;214;2016;2015-5-15;Alta
192573;216;2016;2015-5-15;Alta
192574;218;2016;2015-5-15;Alta
192575;223;2016;2015-5-15;Alta
192576;224;2016;2015-5-15;Alta
192577;225;2016;2015-5-15;Alta
192578;226;2016;2015-5-15;Alta
192579;227;2016;2015-5-15;Alta
192580;229;2016;2015-5-15;Alta
192581;231;2016;2015-4-01;Baja
192582;232;2016;2015-5-15;Alta
192584;235;2016;2015-5-15;Alta
192585;236;2016;2015-5-15;Alta
192586;237;2016;2015-5-15;Alta
192587;239;2016;2015-5-15;Alta
192588;240;2016;2015-5-15;Alta
192589;241;2016;2015-5-15;Alta
192590;242;2016;2015-4-01;Baja
192591;243;2016;2015-5-15;Alta
192594;246;2016;2015-5-15;Alta
192595;247;2016;2015-5-15;Alta
192596;250;2016;2015-5-15;Alta
192599;253;2016;2015-5-15;Alta
192600;254;2016;2015-5-15;Alta
192603;257;2016;2015-5-15;Alta
192604;259;2016;2015-5-15;Alta
192605;260;2016;2015-5-15;Alta
192606;261;2016;2015-5-15;Alta
192607;262;2016;2015-5-15;Alta
192608;263;2016;2015-5-15;Alta
192609;264;2016;2015-5-15;Alta
192610;265;2016;2015-5-15;Alta
192611;266;2016;2015-5-15;Alta
192612;267;2016;2015-5-15;Alta
192613;268;2016;2015-5-15;Alta
192615;270;2016;2015-5-15;Alta
192616;271;2016;2015-5-15;Alta
192617;273;2016;2015-5-15;Alta
192618;274;2016;2015-5-15;Alta
192620;277;2016;2015-5-15;Alta
192621;278;2016;2015-5-15;Alta
192622;280;2016;2015-5-15;Alta
192623;281;2016;2015-5-15;Alta
192624;283;2016;2015-5-15;Alta
192625;284;2016;2015-5-15;Alta
192626;285;2016;2015-5-15;Alta
192627;286;2016;2015-5-15;Alta
192628;287;2016;2015-5-15;Alta
192629;288;2016;2015-5-15;Alta
192630;289;2016;2015-5-15;Alta
192631;291;2016;2015-5-15;Alta
192632;292;2016;2015-5-15;Alta
192633;295;2016;2015-5-15;Alta
192634;296;2016;2015-5-15;Alta
192635;297;2016;2015-5-15;Alta
192640;303;2016;2015-5-15;Alta
192641;304;2016;2015-5-15;Alta
192642;308;2016;2015-5-15;Alta
192645;311;2016;2015-5-15;Alta
192646;312;2016;2015-5-15;Alta
192647;313;2016;2015-5-15;Alta
192648;314;2016;2015-5-15;Alta
192649;315;2016;2015-5-15;Alta
192650;316;2016;2015-5-15;Alta
192652;318;2016;2015-5-15;Alta
192653;319;2016;2015-5-15;Alta
192654;320;2016;2015-5-15;Alta
192656;322;2016;2015-5-15;Alta
192657;323;2016;2015-5-15;Alta
192658;324;2016;2015-5-15;Alta
192659;326;2016;2015-5-15;Alta
192662;329;2016;2015-5-15;Alta
192663;330;2016;2015-5-15;Alta
192664;331;2016;2015-5-15;Alta
192665;334;2016;2015-5-15;Alta
192666;337;2016;2015-5-15;Alta
192667;338;2016;2015-5-15;Alta
192668;339;2016;2015-5-15;Alta
192669;340;2016;2015-5-15;Alta
192670;343;2016;2015-4-01;Baja
192671;344;2016;2015-5-15;Alta
192672;347;2016;2015-5-15;Alta
192673;348;2016;2015-5-15;Alta
192674;350;2016;2015-5-15;Alta
192675;352;2016;2015-5-15;Alta
192676;353;2016;2015-4-01;Baja
192677;355;2016;2015-5-15;Alta
192678;356;2016;2015-5-15;Alta
192682;369;2016;2015-5-15;Alta
192683;370;2016;2015-5-15;Alta
192684;371;2016;2015-4-01;Baja
192685;372;2016;2015-4-01;Baja
192686;373;2016;2015-5-15;Alta
192687;374;2016;2015-5-15;Alta
192688;375;2016;2015-5-15;Alta
192689;376;2016;2015-5-15;Alta
192690;377;2016;2015-5-15;Alta
192691;378;2016;2015-5-15;Alta
192693;380;2016;2015-5-15;Alta
192694;381;2016;2015-5-15;Alta
192695;382;2016;2015-5-15;Alta
192696;383;2016;2015-5-15;Alta
192697;384;2016;2015-5-15;Alta
192699;386;2016;2015-5-15;Alta
192701;388;2016;2015-5-15;Alta
192702;389;2016;2015-5-15;Alta
192703;390;2016;2015-5-15;Alta
192704;391;2016;2015-5-15;Alta
192705;392;2016;2015-5-15;Alta
192706;393;2016;2015-5-15;Alta
192707;394;2016;2015-5-15;Alta
192709;396;2016;2015-5-15;Alta
192710;397;2016;2015-5-15;Alta
192711;398;2016;2015-5-15;Alta
192712;399;2016;2015-5-15;Alta
192713;401;2016;2015-5-15;Alta
192714;402;2016;2015-5-15;Alta
192716;406;2016;2015-5-15;Alta
192717;407;2016;2015-5-15;Alta
192718;408;2016;2015-5-15;Alta
192720;411;2016;2015-5-15;Alta
192721;413;2016;2015-5-15;Alta
192725;417;2016;2015-5-15;Alta
192726;419;2016;2015-5-15;Alta
192727;420;2016;2015-5-15;Alta
192728;421;2016;2015-5-15;Alta
192729;423;2016;2015-5-15;Alta
192736;435;2016;2015-4-01;Baja
192737;436;2016;2015-5-15;Alta
192743;445;2016;2015-5-15;Alta
192752;458;2016;2015-5-15;Alta
192756;465;2016;2015-4-01;Baja
192757;467;2016;2015-5-15;Alta
192759;470;2016;2015-4-01;Baja
192778;512;2016;2015-4-01;Baja
192780;519;2016;2015-4-01;Baja
192781;526;2016;2015-5-15;Alta
192782;529;2016;2015-4-01;Baja
192783;531;2016;2015-5-15;Alta
192784;532;2016;2015-5-15;Alta
192788;537;2016;2015-4-01;Baja
192800;555;2016;2015-5-15;Alta
192803;559;2016;2015-5-15;Alta
192829;595;2016;2015-4-01;Baja
192833;601;2016;2015-4-01;Baja
192838;606;2016;2015-4-01;Baja
192850;620;2016;2015-4-01;Baja
192859;629;2016;2015-5-15;Alta
192860;630;2016;2015-5-15;Alta
192861;631;2016;2015-5-15;Alta
192885;664;2016;2015-4-01;Baja
192918;702;2016;2015-5-15;Alta
192930;1;2017;2016-5-15;Alta
192931;2;2017;2016-5-15;Alta
192932;3;2017;2016-5-15;Alta
192934;5;2017;2016-5-15;Alta
192935;7;2017;2016-5-15;Alta
192936;8;2017;2016-5-15;Alta
192937;9;2017;2016-5-15;Alta
192938;10;2017;2016-5-15;Alta
192939;11;2017;2016-5-15;Alta
192940;12;2017;2016-5-15;Alta
192942;14;2017;2016-5-15;Alta
192943;15;2017;2016-5-15;Alta
192944;16;2017;2016-5-15;Alta
192947;21;2017;2016-5-15;Alta
192948;22;2017;2016-5-15;Alta
192949;23;2017;2016-5-15;Alta
192952;26;2017;2016-5-15;Alta
192953;27;2017;2016-5-15;Alta
192954;28;2017;2016-5-15;Alta
192955;31;2017;2016-5-15;Alta
192956;32;2017;2016-5-15;Alta
192957;33;2017;2016-5-15;Alta
192958;34;2017;2016-5-15;Alta
192959;35;2017;2016-5-15;Alta
192960;36;2017;2016-5-15;Alta
192961;37;2017;2016-5-15;Alta
192962;38;2017;2016-5-15;Alta
192963;39;2017;2016-5-15;Alta
192964;41;2017;2016-5-15;Alta
192965;42;2017;2016-5-15;Alta
192966;43;2017;2016-5-15;Alta
192967;44;2017;2016-5-15;Alta
192968;45;2017;2016-5-15;Alta
192969;46;2017;2016-5-15;Alta
192970;47;2017;2016-5-15;Alta
192971;48;2017;2016-5-15;Alta
192972;50;2017;2016-5-15;Alta
192973;51;2017;2016-5-15;Alta
192974;52;2017;2016-5-15;Alta
192975;53;2017;2016-5-15;Alta
192977;55;2017;2016-5-15;Alta
192978;56;2017;2016-4-01;Baja
192979;57;2017;2016-4-01;Baja
192980;58;2017;2016-5-15;Alta
192981;59;2017;2016-5-15;Alta
192982;60;2017;2016-5-15;Alta
192984;63;2017;2016-5-15;Alta
192985;64;2017;2016-5-15;Alta
192986;67;2017;2016-5-15;Alta
192987;70;2017;2016-5-15;Alta
192988;72;2017;2016-5-15;Alta
192989;74;2017;2016-5-15;Alta
192990;76;2017;2016-5-15;Alta
192992;79;2017;2016-5-15;Alta
192995;82;2017;2016-5-15;Alta
192997;86;2017;2016-5-15;Alta
192998;87;2017;2016-5-15;Alta
192999;88;2017;2016-4-01;Baja
193002;92;2017;2016-5-15;Alta
193003;93;2017;2016-5-15;Alta
193004;94;2017;2016-5-15;Alta
193006;96;2017;2016-5-15;Alta
193007;97;2017;2016-5-15;Alta
193008;100;2017;2016-5-15;Alta
193009;103;2017;2016-5-15;Alta
193010;104;2017;2016-4-01;Baja
193011;105;2017;2016-5-15;Alta
193013;108;2017;2016-5-15;Alta
193014;109;2017;2016-5-15;Alta
193015;112;2017;2016-5-15;Alta
193017;114;2017;2016-5-15;Alta
193019;117;2017;2016-5-15;Alta
193020;119;2017;2016-5-15;Alta
193023;122;2017;2016-5-15;Alta
193025;126;2017;2016-5-15;Alta
193026;127;2017;2016-5-15;Alta
193028;129;2017;2016-5-15;Alta
193029;130;2017;2016-5-15;Alta
193030;131;2017;2016-4-01;Baja
193031;132;2017;2016-5-15;Alta
193032;133;2017;2016-5-15;Alta
193033;134;2017;2016-5-15;Alta
193034;135;2017;2016-5-15;Alta
193035;136;2017;2016-5-15;Alta
193036;137;2017;2016-5-15;Alta
193037;138;2017;2016-5-15;Alta
193038;141;2017;2016-5-15;Alta
193039;142;2017;2016-5-15;Alta
193040;144;2017;2016-5-15;Alta
193041;147;2017;2016-5-15;Alta
193042;148;2017;2016-5-15;Alta
193043;150;2017;2016-5-15;Alta
193044;151;2017;2016-5-15;Alta
193046;153;2017;2016-5-15;Alta
193047;154;2017;2016-5-15;Alta
193048;158;2017;2016-5-15;Alta
193049;159;2017;2016-5-15;Alta
193050;160;2017;2016-5-15;Alta
193051;161;2017;2016-5-15;Alta
193053;164;2017;2016-5-15;Alta
193054;165;2017;2016-5-15;Alta
193057;174;2017;2016-5-15;Alta
193058;175;2017;2016-5-15;Alta
193059;176;2017;2016-5-15;Alta
193060;177;2017;2016-5-15;Alta
193062;181;2017;2016-5-15;Alta
193063;182;2017;2016-5-15;Alta
193064;183;2017;2016-5-15;Alta
193065;185;2017;2016-5-15;Alta
193066;186;2017;2016-5-15;Alta
193067;187;2017;2016-5-15;Alta
193068;189;2017;2016-5-15;Alta
193069;192;2017;2016-5-15;Alta
193070;193;2017;2016-5-15;Alta
193071;194;2017;2016-5-15;Alta
193073;197;2017;2016-5-15;Alta
193074;199;2017;2016-5-15;Alta
193075;200;2017;2016-5-15;Alta
193076;201;2017;2016-5-15;Alta
193077;202;2017;2016-5-15;Alta
193078;203;2017;2016-5-15;Alta
193079;207;2017;2016-5-15;Alta
193083;214;2017;2016-5-15;Alta
193084;216;2017;2016-5-15;Alta
193085;218;2017;2016-5-15;Alta
193086;223;2017;2016-5-15;Alta
193087;224;2017;2016-5-15;Alta
193088;225;2017;2016-5-15;Alta
193089;226;2017;2016-5-15;Alta
193090;227;2017;2016-5-15;Alta
193091;229;2017;2016-5-15;Alta
193092;231;2017;2016-4-01;Baja
193093;232;2017;2016-5-15;Alta
193095;235;2017;2016-5-15;Alta
193096;236;2017;2016-5-15;Alta
193097;237;2017;2016-5-15;Alta
193098;239;2017;2016-5-15;Alta
193099;240;2017;2016-5-15;Alta
193100;241;2017;2016-5-15;Alta
193101;242;2017;2016-4-01;Baja
193102;243;2017;2016-5-15;Alta
193105;246;2017;2016-5-15;Alta
193106;247;2017;2016-5-15;Alta
193107;250;2017;2016-5-15;Alta
193110;253;2017;2016-5-15;Alta
193111;254;2017;2016-5-15;Alta
193113;256;2017;2016-5-15;Alta
193114;257;2017;2016-5-15;Alta
193115;259;2017;2016-5-15;Alta
193116;260;2017;2016-5-15;Alta
193117;261;2017;2016-5-15;Alta
193118;262;2017;2016-5-15;Alta
193119;263;2017;2016-5-15;Alta
193120;264;2017;2016-5-15;Alta
193121;265;2017;2016-5-15;Alta
193122;266;2017;2016-5-15;Alta
193123;267;2017;2016-5-15;Alta
193124;268;2017;2016-5-15;Alta
193126;270;2017;2016-5-15;Alta
193127;271;2017;2016-5-15;Alta
193128;273;2017;2016-5-15;Alta
193129;274;2017;2016-5-15;Alta
193131;277;2017;2016-5-15;Alta
193132;278;2017;2016-5-15;Alta
193133;280;2017;2016-5-15;Alta
193134;281;2017;2016-5-15;Alta
193135;283;2017;2016-5-15;Alta
193136;284;2017;2016-5-15;Alta
193137;285;2017;2016-5-15;Alta
193138;286;2017;2016-5-15;Alta
193139;287;2017;2016-5-15;Alta
193140;288;2017;2016-5-15;Alta
193141;289;2017;2016-5-15;Alta
193142;291;2017;2016-5-15;Alta
193143;292;2017;2016-5-15;Alta
193144;295;2017;2016-5-15;Alta
193145;296;2017;2016-5-15;Alta
193146;297;2017;2016-5-15;Alta
193150;302;2017;2016-5-15;Alta
193151;303;2017;2016-5-15;Alta
193152;304;2017;2016-5-15;Alta
193153;308;2017;2016-5-15;Alta
193156;311;2017;2016-5-15;Alta
193157;312;2017;2016-5-15;Alta
193158;313;2017;2016-5-15;Alta
193159;314;2017;2016-5-15;Alta
193160;315;2017;2016-5-15;Alta
193161;316;2017;2016-5-15;Alta
193163;318;2017;2016-5-15;Alta
193164;319;2017;2016-5-15;Alta
193165;320;2017;2016-5-15;Alta
193167;322;2017;2016-5-15;Alta
193168;323;2017;2016-5-15;Alta
193169;324;2017;2016-5-15;Alta
193170;326;2017;2016-5-15;Alta
193172;328;2017;2016-5-15;Alta
193173;329;2017;2016-5-15;Alta
193174;330;2017;2016-5-15;Alta
193175;331;2017;2016-5-15;Alta
193176;334;2017;2016-5-15;Alta
193177;337;2017;2016-5-15;Alta
193178;338;2017;2016-5-15;Alta
193179;339;2017;2016-5-15;Alta
193180;340;2017;2016-5-15;Alta
193181;343;2017;2016-4-01;Baja
193182;344;2017;2016-5-15;Alta
193183;347;2017;2016-5-15;Alta
193184;348;2017;2016-5-15;Alta
193185;350;2017;2016-5-15;Alta
193186;352;2017;2016-5-15;Alta
193187;353;2017;2016-5-15;Alta
193188;355;2017;2016-5-15;Alta
193189;356;2017;2016-5-15;Alta
193192;361;2017;2016-5-15;Alta
193193;369;2017;2016-5-15;Alta
193194;370;2017;2016-5-15;Alta
193195;371;2017;2016-4-01;Baja
193196;372;2017;2016-5-15;Alta
193197;373;2017;2016-5-15;Alta
193198;374;2017;2016-5-15;Alta
193199;375;2017;2016-5-15;Alta
193200;376;2017;2016-5-15;Alta
193201;377;2017;2016-5-15;Alta
193202;378;2017;2016-5-15;Alta
193204;380;2017;2016-5-15;Alta
193205;381;2017;2016-5-15;Alta
193206;382;2017;2016-5-15;Alta
193207;383;2017;2016-5-15;Alta
193208;384;2017;2016-5-15;Alta
193210;386;2017;2016-5-15;Alta
193212;388;2017;2016-5-15;Alta
193213;389;2017;2016-5-15;Alta
193214;390;2017;2016-5-15;Alta
193215;391;2017;2016-5-15;Alta
193216;392;2017;2016-5-15;Alta
193217;393;2017;2016-5-15;Alta
193218;394;2017;2016-5-15;Alta
193220;396;2017;2016-5-15;Alta
193221;397;2017;2016-5-15;Alta
193222;398;2017;2016-5-15;Alta
193223;399;2017;2016-5-15;Alta
193224;401;2017;2016-5-15;Alta
193225;402;2017;2016-5-15;Alta
193227;406;2017;2016-5-15;Alta
193228;407;2017;2016-5-15;Alta
193229;408;2017;2016-5-15;Alta
193231;411;2017;2016-5-15;Alta
193232;413;2017;2016-5-15;Alta
193236;417;2017;2016-5-15;Alta
193237;419;2017;2016-5-15;Alta
193238;420;2017;2016-5-15;Alta
193239;421;2017;2016-5-15;Alta
193240;423;2017;2016-5-15;Alta
193247;435;2017;2016-5-15;Alta
193248;436;2017;2016-5-15;Alta
193249;437;2017;2016-5-15;Alta
193254;445;2017;2016-5-15;Alta
193263;458;2017;2016-5-15;Alta
193267;465;2017;2016-4-01;Baja
193268;467;2017;2016-5-15;Alta
193270;470;2017;2016-5-15;Alta
193276;485;2017;2016-5-15;Alta
193289;512;2017;2016-5-15;Alta
193291;519;2017;2016-4-01;Baja
193292;526;2017;2016-4-01;Baja
193293;529;2017;2016-4-01;Baja
193294;531;2017;2016-5-15;Alta
193295;532;2017;2016-5-15;Alta
193299;537;2017;2016-4-01;Baja
193311;555;2017;2016-5-15;Alta
193340;595;2017;2016-4-01;Baja
193344;601;2017;2016-4-01;Baja
193349;606;2017;2016-4-01;Baja
193361;620;2017;2016-4-01;Baja
193370;629;2017;2016-5-15;Alta
193371;630;2017;2016-5-15;Alta
193372;631;2017;2016-5-15;Alta
193373;632;2017;2016-5-15;Alta
193389;655;2017;2016-5-15;Alta
193396;664;2017;2016-4-01;Baja
193429;702;2017;2016-5-15;Alta
193441;1;2018;2017-5-15;Alta
193442;2;2018;2017-5-15;Alta
193443;3;2018;2017-5-15;Alta
193445;5;2018;2017-5-15;Alta
193446;7;2018;2017-5-15;Alta
193447;8;2018;2017-5-15;Alta
193448;9;2018;2017-5-15;Alta
193449;10;2018;2017-5-15;Alta
193450;11;2018;2017-5-15;Alta
193451;12;2018;2017-5-15;Alta
193453;14;2018;2017-5-15;Alta
193454;15;2018;2017-5-15;Alta
193455;16;2018;2017-5-15;Alta
193457;18;2018;2017-5-15;Alta
193458;21;2018;2017-5-15;Alta
193459;22;2018;2017-5-15;Alta
193460;23;2018;2017-5-15;Alta
193463;26;2018;2017-5-15;Alta
193464;27;2018;2017-5-15;Alta
193465;28;2018;2017-5-15;Alta
193466;31;2018;2017-5-15;Alta
193467;32;2018;2017-5-15;Alta
193468;33;2018;2017-5-15;Alta
193469;34;2018;2017-5-15;Alta
193470;35;2018;2017-5-15;Alta
193471;36;2018;2017-5-15;Alta
193472;37;2018;2017-5-15;Alta
193473;38;2018;2017-5-15;Alta
193474;39;2018;2017-5-15;Alta
193475;41;2018;2017-5-15;Alta
193476;42;2018;2017-5-15;Alta
193477;43;2018;2017-5-15;Alta
193478;44;2018;2017-5-15;Alta
193479;45;2018;2017-5-15;Alta
193480;46;2018;2017-5-15;Alta
193481;47;2018;2017-5-15;Alta
193482;48;2018;2017-5-15;Alta
193483;50;2018;2017-5-15;Alta
193484;51;2018;2017-5-15;Alta
193485;52;2018;2017-5-15;Alta
193486;53;2018;2017-5-15;Alta
193488;55;2018;2017-5-15;Alta
193489;56;2018;2017-4-01;Baja
193490;57;2018;2017-5-15;Alta
193491;58;2018;2017-5-15;Alta
193492;59;2018;2017-5-15;Alta
193493;60;2018;2017-5-15;Alta
193495;63;2018;2017-5-15;Alta
193496;64;2018;2017-5-15;Alta
193497;67;2018;2017-5-15;Alta
193498;70;2018;2017-5-15;Alta
193499;72;2018;2017-5-15;Alta
193500;74;2018;2017-5-15;Alta
193501;76;2018;2017-5-15;Alta
193503;79;2018;2017-5-15;Alta
193506;82;2018;2017-5-15;Alta
193508;86;2018;2017-5-15;Alta
193509;87;2018;2017-5-15;Alta
193510;88;2018;2017-4-01;Baja
193513;92;2018;2017-5-15;Alta
193514;93;2018;2017-5-15;Alta
193515;94;2018;2017-5-15;Alta
193517;96;2018;2017-5-15;Alta
193518;97;2018;2017-5-15;Alta
193519;100;2018;2017-5-15;Alta
193520;103;2018;2017-5-15;Alta
193521;104;2018;2017-4-01;Baja
193522;105;2018;2017-5-15;Alta
193524;108;2018;2017-5-15;Alta
193525;109;2018;2017-5-15;Alta
193526;112;2018;2017-5-15;Alta
193527;113;2018;2017-5-15;Alta
193528;114;2018;2017-5-15;Alta
193530;117;2018;2017-5-15;Alta
193531;119;2018;2017-5-15;Alta
193534;122;2018;2017-5-15;Alta
193536;126;2018;2017-5-15;Alta
193537;127;2018;2017-5-15;Alta
193538;128;2018;2017-5-15;Alta
193539;129;2018;2017-5-15;Alta
193540;130;2018;2017-5-15;Alta
193541;131;2018;2017-4-01;Baja
193542;132;2018;2017-5-15;Alta
193543;133;2018;2017-5-15;Alta
193544;134;2018;2017-5-15;Alta
193545;135;2018;2017-5-15;Alta
193546;136;2018;2017-5-15;Alta
193547;137;2018;2017-5-15;Alta
193548;138;2018;2017-5-15;Alta
193549;141;2018;2017-5-15;Alta
193550;142;2018;2017-5-15;Alta
193551;144;2018;2017-5-15;Alta
193552;147;2018;2017-5-15;Alta
193553;148;2018;2017-5-15;Alta
193554;150;2018;2017-5-15;Alta
193555;151;2018;2017-5-15;Alta
193557;153;2018;2017-5-15;Alta
193558;154;2018;2017-5-15;Alta
193559;158;2018;2017-5-15;Alta
193560;159;2018;2017-5-15;Alta
193561;160;2018;2017-5-15;Alta
193562;161;2018;2017-5-15;Alta
193564;164;2018;2017-5-15;Alta
193565;165;2018;2017-5-15;Alta
193566;166;2018;2017-5-15;Alta
193567;167;2018;2017-5-15;Alta
193568;174;2018;2017-5-15;Alta
193569;175;2018;2017-5-15;Alta
193570;176;2018;2017-5-15;Alta
193571;177;2018;2017-5-15;Alta
193572;178;2018;2017-5-15;Alta
193573;181;2018;2017-5-15;Alta
193574;182;2018;2017-5-15;Alta
193575;183;2018;2017-5-15;Alta
193576;185;2018;2017-5-15;Alta
193577;186;2018;2017-5-15;Alta
193578;187;2018;2017-5-15;Alta
193579;189;2018;2017-5-15;Alta
193580;192;2018;2017-5-15;Alta
193581;193;2018;2017-5-15;Alta
193582;194;2018;2017-5-15;Alta
193583;196;2018;2017-5-15;Alta
193584;197;2018;2017-5-15;Alta
193585;199;2018;2017-5-15;Alta
193586;200;2018;2017-5-15;Alta
193587;201;2018;2017-5-15;Alta
193588;202;2018;2017-5-15;Alta
193589;203;2018;2017-5-15;Alta
193590;207;2018;2017-5-15;Alta
193594;214;2018;2017-5-15;Alta
193595;216;2018;2017-5-15;Alta
193596;218;2018;2017-5-15;Alta
193597;223;2018;2017-5-15;Alta
193598;224;2018;2017-5-15;Alta
193599;225;2018;2017-5-15;Alta
193600;226;2018;2017-5-15;Alta
193601;227;2018;2017-5-15;Alta
193602;229;2018;2017-5-15;Alta
193603;231;2018;2017-5-15;Alta
193604;232;2018;2017-5-15;Alta
193605;233;2018;2017-5-15;Alta
193606;235;2018;2017-5-15;Alta
193607;236;2018;2017-5-15;Alta
193608;237;2018;2017-5-15;Alta
193609;239;2018;2017-5-15;Alta
193610;240;2018;2017-5-15;Alta
193611;241;2018;2017-5-15;Alta
193612;242;2018;2017-5-15;Alta
193613;243;2018;2017-5-15;Alta
193614;244;2018;2017-5-15;Alta
193615;245;2018;2017-5-15;Alta
193616;246;2018;2017-5-15;Alta
193617;247;2018;2017-5-15;Alta
193618;250;2018;2017-5-15;Alta
193620;252;2018;2017-5-15;Alta
193621;253;2018;2017-5-15;Alta
